updateTime,平台i,门店ID,平台门店名称,日期,cpc单次点击费用,cpc总费用,cpc曝光量,cpc访问量,gmvroi,下单转换率,单均gmv,单均实收,实收roi,无效订单,有效订单,自增主键,自然曝光量,自然访问量,门店下单量,门店实收,门店曝光量,门店营业额,门店访问量
2020/6/15 14:34,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/6/14,0.87,23.59,502,27,14.68,0.27,47.05,14.12,4.4,3,120,3939466,6050,406,118,1694.15,6552,5645.9,433
2020/6/15 14:34,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/6/14,1.4,35,519,25,7.37,0.16,65.83,26.1,2.92,0,14,3940884,603,58,13,365.33,1122,921.67,83
2020/6/17 14:19,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/6/15,0.84,28.61,615,34,12.77,0.23,47.73,14.42,3.86,11,127,3958038,6679,530,127,1830.73,7294,6062.04,564
2020/6/16 14:27,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/6/15,1.4,35,748,25,8.53,0.2,60.53,22.35,3.15,0,17,3958099,692,51,15,379.9,1440,1028.98,76
2020/6/17 14:23,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/6/16,0.8,3.2,155,4,16.7,0.28,48.15,14.6,5.06,2,131,3976209,6406,461,129,1912.97,6561,6308.08,465
2020/6/17 14:23,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/6/16,1.4,29.4,327,21,11.83,0.26,64.52,24.31,4.46,0,19,3977265,672,53,19,461.88,999,1225.91,74
2020/6/19 14:29,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/6/17,0.73,3.66,80,5,20.71,0.32,47.17,14.42,6.33,4,154,3993641,7153,468,152,2220.77,7233,7264.28,473
2020/6/18 14:32,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/6/17,1.26,18.88,209,15,17.11,0.34,62.45,24.28,6.65,0,20,3993701,623,43,20,485.5,832,1249.05,58
2020/6/19 14:03,美团,8491999,蛙小辣火锅杯（宝山店）,2020/6/12,1.19,40.32,577,34,11.6,0.24,56.92,23.82,4.86,0,23,3996025,406,57,22,547.78,983,1309.09,91
2020/6/19 14:07,美团,8491999,蛙小辣火锅杯（宝山店）,2020/6/13,1.19,47.59,828,40,11.39,0.24,56.68,22.58,4.54,0,22,3999563,380,52,22,496.7,1208,1246.88,92
2020/6/19 14:12,美团,8491999,蛙小辣火锅杯（宝山店）,2020/6/14,1.22,49.99,586,41,7.09,0.14,61.76,26.8,3.08,1,15,4002725,526,59,14,401.97,1112,926.36,100
2020/6/19 14:17,美团,8491999,蛙小辣火锅杯（宝山店）,2020/6/15,1.22,49.99,940,41,9.03,0.19,56.6,23.88,3.81,0,21,4003461,548,67,21,501.51,1488,1188.56,108
2020/6/19 14:24,美团,8491999,蛙小辣火锅杯（宝山店）,2020/6/16,1.26,42.95,670,34,8.95,0.22,51.15,19.72,3.45,0,20,4006185,439,52,19,394.37,1109,1023.08,86
2020/6/19 14:29,美团,8491999,蛙小辣火锅杯（宝山店）,2020/6/17,1.35,50,874,37,5.68,0.15,51.82,19.84,2.18,0,12,4010614,313,44,12,238.08,1187,621.87,81
2020/6/19 14:33,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/6/18,1.34,28.15,349,21,14.59,0.3,65.57,25.36,5.64,0,17,4012053,565,36,17,431.14,914,1114.76,57
2020/6/19 14:33,美团,8491999,蛙小辣火锅杯（宝山店）,2020/6/18,1.39,50,674,36,5.51,0.15,51.89,18.99,2.01,0,14,4012598,601,59,14,265.82,1275,726.48,95
2020/6/19 14:33,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/6/18,0.8,4,79,5,16.79,0.29,46.86,13.1,4.69,5,144,4012895,6707,480,139,1885.89,6786,6747.18,485
2020/6/20 14:22,美团,8491999,蛙小辣火锅杯（宝山店）,2020/6/19,1.44,38.8,510,27,10.52,0.21,70.8,29.63,4.4,0,19,4030266,472,62,19,563.01,982,1345.21,89
2020/6/21 14:18,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/6/19,0.74,11.81,150,16,20.24,0.32,46.8,14.95,6.46,4,154,4030603,6616,457,151,2301.64,6766,7206.96,473
2020/6/20 14:22,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/6/19,1.38,23.53,223,17,8.01,0.17,64.7,25.23,3.12,0,12,4030667,710,53,12,302.72,933,776.34,70
2020/6/21 14:23,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/6/20,1.34,42.81,423,32,7.56,0.18,55.31,19.18,2.62,0,16,4050291,720,50,15,306.85,1143,884.92,82
2020/6/21 14:23,美团,8491999,蛙小辣火锅杯（宝山店）,2020/6/20,1.39,50,638,36,7.74,0.19,56.62,22.9,3.13,0,15,4050801,355,43,15,343.55,993,849.23,79
2020/6/21 14:23,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/6/20,0.66,6.6,217,10,20.13,0.27,49.49,16.63,6.77,2,103,4051080,6078,355,98,1713.34,6295,5097.66,365
2020/6/22 14:21,美团,8491999,蛙小辣火锅杯（宝山店）,2020/6/21,1.35,50,543,37,3.49,0.08,62.12,25.21,1.42,0,6,4068134,344,42,6,151.28,887,372.7,79
2020/6/22 14:21,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/6/21,1.33,42.68,617,32,6.41,0.15,56.7,21.74,2.46,0,11,4068485,670,41,11,239.11,1287,623.66,73
2020/6/22 14:21,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/6/21,0.69,11.76,229,17,15.99,0.23,49.07,16.79,5.47,1,88,4069251,6525,360,85,1477.41,6754,4318.16,377
2020/6/23 14:21,美团,8491999,蛙小辣火锅杯（宝山店）,2020/6/22,1.39,23.62,349,17,8.86,0.25,49.25,18.33,3.3,0,15,4088209,297,43,15,274.97,646,738.79,60
2020/6/23 14:21,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/6/22,0.78,4.7,109,6,16.25,0.27,47.07,15.23,5.26,0,109,4088487,5928,397,109,1660.31,6037,5131.14,403
2020/6/23 14:21,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/6/22,1.32,11.92,232,9,9.83,0.21,60.74,22.13,3.58,0,12,4088560,648,47,12,265.53,880,728.88,56
2020/6/24 14:23,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/6/23,1.29,21.86,395,17,6.99,0.18,50.64,15.24,2.1,0,11,4107228,504,45,11,167.6,899,557.08,62
2020/6/24 14:23,美团,8491999,蛙小辣火锅杯（宝山店）,2020/6/23,1.41,40.97,424,29,8.51,0.21,56.11,22.96,3.48,0,15,4107754,267,41,15,344.4,691,841.7,70
2020/6/24 14:23,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/6/23,1.31,60.32,822,46,11.09,0.29,49.91,17.19,3.82,0,120,4108925,5346,359,118,2063.24,6168,5989.36,405
2020/6/25 14:21,美团,8491999,蛙小辣火锅杯（宝山店）,2020/6/24,1.47,50,582,34,7.41,0.21,52.84,17.88,2.51,0,15,4129669,231,29,13,268.26,813,792.65,63
2020/6/26 14:17,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/6/24,1.66,109.3,1098,66,8.65,0.29,49.66,16.86,2.94,2,122,4130069,5128,350,120,2056.5,6226,6057.96,416
2020/6/25 14:21,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/6/24,1.45,27.5,338,19,11.6,0.24,68.55,27.86,4.71,0,12,4131293,501,30,12,334.27,839,822.57,49
2020/6/26 14:20,美团,8491999,蛙小辣火锅杯（宝山店）,2020/6/25,1.72,39.64,377,23,6.84,0.22,52.73,18.88,2.45,1,16,4154010,515,53,17,302.03,892,843.64,76
2020/6/26 14:20,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/6/25,1.7,102.09,1157,60,6.97,0.25,48.39,15.98,2.3,3,77,4155397,4819,254,77,1230.36,5976,3726.24,314
2020/6/26 14:20,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/6/25,1.42,38.47,464,27,10.67,0.22,68.77,27.51,4.27,0,21,4155706,1153,68,21,577.77,1617,1444.26,95
2020/6/27 14:20,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/6/26,1.71,114.35,1588,67,7.16,0.23,52.22,18.43,2.53,0,76,4177167,4084,249,74,1400.57,5672,3968.66,316
2020/6/27 14:20,美团,8491999,蛙小辣火锅杯（宝山店）,2020/6/26,1.49,38.82,502,26,5.15,0.15,51.73,17.81,1.77,0,11,4177784,271,48,11,195.91,773,569.04,74
2020/6/27 14:20,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/6/26,1.47,36.69,295,25,8.17,0.21,55.94,18.52,2.7,1,22,4178193,1055,73,21,407.4,1350,1230.64,98
2020/6/28 14:20,美团,8491999,蛙小辣火锅杯（宝山店）,2020/6/27,1.61,50,687,31,9.1,0.23,62.81,23.52,3.41,1,17,4198371,266,46,18,399.85,953,1067.84,77
2020/6/29 14:18,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/6/27,1.75,210.04,2415,120,7.33,0.25,51.98,18.29,2.58,1,101,4199631,4480,285,100,1847.05,6895,5250.46,405
2020/6/28 14:20,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/6/27,1.35,39.13,593,29,12.12,0.23,71.38,27.5,4.67,0,23,4199702,759,67,22,632.45,1352,1641.73,96
2020/6/29 14:21,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/6/28,1.65,171.96,2032,104,7.42,0.25,49.58,16.76,2.51,0,99,4221064,4489,288,97,1659.38,6521,4908.66,392
2020/6/29 14:21,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/6/28,1.43,37.08,506,26,15.72,0.3,75.1,30.16,6.31,0,20,4221145,481,41,20,603.2,987,1501.9,67
2020/6/29 14:21,美团,8491999,蛙小辣火锅杯（宝山店）,2020/6/28,1.72,41.37,499,24,5.18,0.17,53.55,17.51,1.69,0,16,4221700,348,54,13,280.13,847,856.82,78
2020/6/30 14:20,美团,8491999,蛙小辣火锅杯（宝山店）,2020/6/29,1.68,43.64,531,26,8.54,0.24,59.24,20.86,3.01,0,15,4242922,284,36,15,312.87,815,888.53,62
2020/6/30 14:21,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/6/29,1.27,3.8,76,3,8.65,0.23,46.76,14.82,2.74,4,92,4245357,7003,364,86,1363.52,7079,4302.28,367
2020/6/30 14:21,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/6/29,1.49,35.66,417,24,6.62,0.17,56.34,18.55,2.18,0,11,4245452,507,39,11,204.06,924,619.76,63
2020/7/1 14:20,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/6/30,1.32,22.39,317,17,11.73,0.22,68.99,26.03,4.43,0,15,4265569,538,50,15,390.49,855,1034.82,67
2020/7/1 14:20,美团,8491999,蛙小辣火锅杯（宝山店）,2020/6/30,1.57,36.13,444,23,8.35,0.24,54.81,19.08,2.91,0,17,4266116,384,48,17,324.4,828,931.71,71
2020/7/1 14:20,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/6/30,1.62,154.08,1927,95,7.59,0.26,46.56,15.07,2.46,1,95,4267477,4739,249,91,1431.61,6666,4423.18,344
2020/7/9 11:52,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/7/1,1.81,157.66,2008,87,7.59,0.27,50.99,17.75,2.64,2,75,4288214,3365,180,72,1331.57,5373,3824.26,267
2020/7/9 11:52,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/7/1,1.5,25.5,232,17,11.53,0.28,61.52,20.79,3.9,0,19,4288315,670,47,18,395.07,902,1168.84,64
2020/7/2 14:20,美团,8491999,蛙小辣火锅杯（宝山店）,2020/7/1,1.45,37.57,631,26,9.56,0.26,53.07,18.5,3.33,0,19,4288826,163,47,19,351.48,794,1008.28,73
2020/7/3 14:20,美团,8491999,蛙小辣火锅杯（宝山店）,2020/7/2,1.42,41.11,575,29,9.63,0.25,53.86,19.14,3.42,0,19,4309499,217,46,19,363.71,792,1023.39,75
2020/7/9 11:35,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/7/2,2.03,180.44,1905,89,6.98,0.27,51.5,17.56,2.38,0,96,4309896,4191,246,92,1685.33,6096,4943.76,335
2020/7/9 11:35,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/7/2,1.45,15.98,249,11,10.87,0.28,57.16,18.93,3.6,2,22,4309997,776,65,21,416.37,1025,1257.61,76
2020/7/9 11:38,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/7/3,1.5,31.42,356,21,10.33,0.25,62.74,23.18,3.82,0,17,4330653,693,48,17,394.1,1049,1066.54,69
2020/7/4 14:20,美团,8491999,蛙小辣火锅杯（宝山店）,2020/7/3,1.47,36.84,409,25,8.72,0.26,49.99,16.2,2.83,0,20,4332181,363,45,18,323.98,772,999.86,70
2020/7/9 11:38,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/7/3,1.96,164.96,2243,84,5.33,0.23,45.99,14.07,1.63,0,70,4332546,3395,215,68,984.87,5638,3219.04,299
2020/7/5 14:20,美团,8491999,蛙小辣火锅杯（宝山店）,2020/7/4,1.61,48.35,541,30,9.35,0.24,63.6,24.5,3.6,0,18,4351810,335,46,18,440.92,876,1144.82,76
2020/7/9 11:41,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/7/4,1.37,37.09,413,27,9.55,0.2,64.64,22.3,3.29,0,16,4352259,786,42,14,356.81,1199,1034.2,69
2020/7/9 11:41,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/7/4,1.98,223.76,2796,113,5.69,0.22,51.7,17.94,1.98,0,57,4354044,2500,130,53,1022.37,5296,2946.86,243
2020/7/6 14:20,美团,8491999,蛙小辣火锅杯（宝山店）,2020/7/5,1.52,50,448,33,4.75,0.14,50.36,17.11,1.61,1,15,4373009,544,72,15,256.65,992,755.47,105
2020/7/9 11:46,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/7/5,1.79,118.18,1573,66,6.58,0.23,51.74,17.35,2.21,3,52,4373340,3128,158,51,902.21,4701,2690.46,224
2020/7/9 11:46,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/7/5,1.44,37.36,507,26,6.46,0.13,71.37,25.62,2.32,0,13,4375184,1089,74,13,333.06,1596,927.85,100
2020/7/9 11:49,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/7/6,1.47,41.26,680,28,7.21,0.16,65.26,25.18,2.78,0,15,4397137,684,58,14,377.65,1364,978.89,86
2020/7/7 14:20,美团,8491999,蛙小辣火锅杯（宝山店）,2020/7/6,1.55,31.05,408,20,10.2,0.27,58.57,21.73,3.78,0,20,4397594,491,54,20,434.62,899,1171.43,74
2020/7/8 14:25,美团,8491999,蛙小辣火锅杯（宝山店）,2020/7/7,1.56,50,560,32,7.09,0.19,57.09,20.71,2.57,0,13,4421449,228,35,13,269.21,788,742.2,67
2020/7/8 14:25,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/7/7,1.45,18.88,217,13,9.97,0.22,65.13,23.47,3.59,0,12,4422235,542,41,12,281.64,759,781.55,54
2020/7/8 14:25,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/7/7,1.91,170.09,2395,89,7.1,0.26,52.27,17.75,2.41,0,62,4423786,2028,146,61,1100.61,4423,3240.96,235
2020/7/9 11:54,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/7/8,2.47,226.8,2221,92,4.8,0.22,52.78,19.03,1.73,0,64,4449348,2699,189,63,1218.06,4920,3378.12,281
2020/7/9 11:54,美团,9428110,拌客干拌麻辣烫（武宁路店）,2020/7/8,2.12,330,2598,156,6.74,0.29,49.29,16.02,2.19,2,101,4450006,1824,183,98,1617.52,4422,4978.66,339
2020/7/9 11:54,美团,8491999,蛙小辣火锅杯（宝山店）,2020/7/8,1.46,39.35,465,27,6.92,0.2,50.44,17.39,2.39,0,12,4450707,271,33,12,208.67,736,605.22,60
2020/7/9 11:54,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/7/8,1.41,33.95,326,24,10.88,0.26,58.61,20.09,3.73,0,21,4451050,674,56,21,421.82,1000,1230.72,80
2020/7/10 14:21,美团,9428110,拌客干拌麻辣烫（武宁路店）,2020/7/9,1.95,496.02,4118,255,5.67,0.23,48.21,15.64,1.84,3,99,4498331,1331,178,99,1548.8,5449,4772.74,433
2020/7/10 14:21,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/7/9,1.39,19.44,274,14,10.98,0.21,73.9,30.17,4.48,0,13,4498624,654,49,13,392.26,928,960.69,63
2020/7/10 14:21,美团,8491999,蛙小辣火锅杯（宝山店）,2020/7/9,1.53,41.18,523,27,6.88,0.21,51.08,16.61,2.24,0,15,4500011,264,46,15,249.09,787,766.23,73
2020/7/10 14:21,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/7/9,2.25,153.19,1801,68,5.17,0.24,48.28,15.69,1.68,2,71,4500329,4260,222,70,1113.7,6061,3427.6,290
2020/7/11 14:20,美团,9428110,拌客干拌麻辣烫（武宁路店）,2020/7/10,1.91,309.55,2779,162,6.5,0.25,48.89,15.93,2.12,2,95,4523203,1781,196,91,1513.8,4560,4644.68,358
2020/7/11 14:20,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/7/10,2.21,158.81,1771,72,3.95,0.17,50.86,17.05,1.33,0,55,4523404,4913,237,53,937.66,6684,2797.24,309
2020/7/11 14:20,美团,8491999,蛙小辣火锅杯（宝山店）,2020/7/10,1.43,50,571,35,7.49,0.2,54.2,19.29,2.67,1,15,4524667,251,41,15,289.41,822,813,76
2020/7/11 14:20,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/7/10,1.43,35.83,271,25,13.61,0.29,66.33,24.51,5.03,0,25,4524987,764,60,25,612.74,1035,1658.28,85
2020/7/12 14:21,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/7/11,2.3,112.71,1378,49,4.07,0.18,51.69,18.38,1.45,0,50,4548160,5287,205,46,918.96,6665,2584.68,254
2020/7/12 14:21,美团,8491999,蛙小辣火锅杯（宝山店）,2020/7/11,1.35,50,413,37,6.67,0.16,57.3,20.63,2.4,0,14,4548636,365,52,14,288.83,778,802.14,89
2020/7/12 14:21,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/7/11,1.53,29.07,442,19,6.47,0.14,72.88,28.65,2.54,1,11,4548904,588,62,11,315.15,1030,801.72,81
2020/7/12 14:21,美团,9428110,拌客干拌麻辣烫（武宁路店）,2020/7/11,2,194.35,1872,97,5.3,0.21,50.36,16.69,1.76,0,67,4549736,2488,211,65,1118.15,4360,3374.12,308
2020/7/13 14:22,美团,9428110,拌客干拌麻辣烫（武宁路店）,2020/7/12,1.92,105.43,1176,55,5.49,0.21,49.46,16.3,1.81,0,60,4570764,2842,213,57,978.06,4018,2967.4,268
2020/7/13 14:22,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/7/12,1.56,45.1,346,29,7.43,0.19,61.36,20.7,2.51,0,16,4571616,821,56,16,331.16,1167,981.76,85
2020/7/13 14:22,美团,8491999,蛙小辣火锅杯（宝山店）,2020/7/12,1.52,50,588,33,9.18,0.22,64.61,25.87,3.67,0,18,4573014,267,46,17,465.62,855,1162.96,79
2020/7/13 14:22,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/7/12,2.08,31.19,447,15,5.22,0.22,49.71,16.95,1.78,4,37,4573072,3556,150,36,627.14,4003,1839.2,165
2020/7/14 14:24,美团,9428110,拌客干拌麻辣烫（武宁路店）,2020/7/13,2.01,328.18,2588,163,5.94,0.26,46.39,14.19,1.82,0,87,4601788,1277,159,83,1234.14,3865,4035.58,322
2020/7/14 14:24,美团,8491999,蛙小辣火锅杯（宝山店）,2020/7/13,1.6,44.87,373,28,8.54,0.24,57.32,20.9,3.11,0,16,4602594,324,39,16,334.4,697,917.18,67
2020/7/14 14:24,饿了么,337460136,拌客·干拌麻辣烫(武宁路店),2020/7/13,2.04,128.83,1120,63,6.04,0.24,51.27,17.56,2.07,0,56,4602920,2053,161,54,983.31,3173,2870.86,224
2020/7/14 14:24,饿了么,2001104355,蛙小辣·美蛙火锅杯麻辣烫(宝山店),2020/7/13,1.52,22.86,275,15,10.72,0.26,61.86,21.61,3.75,2,14,4602985,610,38,14,302.6,885,865.98,53
2020/7/29 14:09,美团,8491999,蛙小辣火锅杯（宝山店）,2020/7/22,1.47,72.25,981,49,0,0,50.81,19.45,0,0,17,5068355,,,,330.71,,863.77,
2020/7/29 14:13,美团,8491999,蛙小辣火锅杯（宝山店）,2020/7/23,1.57,59.68,574,38,0,0,64.07,27.08,0,0,21,5072111,,,,568.77,,1345.44,
2020/8/31 14:30,美团,8491999,蛙小辣火锅杯（宝山店）,2020/8/30,1.41,76.2,840,54,4.13,0.09,66.04,27.72,1.73,0,10,6257855,462,48,9,277.15,1302,660.37,102
2020/9/14 14:19,美团,8491999,蛙小辣火锅杯（宝山店）,2020/9/13,1.33,60,493,45,5.3,0.13,53.56,18.91,1.87,0,12,6981059,619,46,12,226.92,1112,642.66,91
2020/9/8 14:30,美团,8491999,蛙小辣火锅杯（宝山店）,2020/9/7,1.42,19.82,303,14,5.64,0.15,54.1,20.28,2.11,0,9,6665067,466,47,9,182.54,769,486.9,61
2020/9/20 14:20,美团,8491999,蛙小辣火锅杯（宝山店）,2020/9/19,1.31,36.76,315,28,6.38,0.15,56.32,21.75,2.46,0,11,7289586,517,46,11,239.3,832,619.5,74
2020/9/1 18:43,美团,8491999,蛙小辣火锅杯（宝山店）,2020/8/31,1.39,39.01,391,28,7.84,0.15,71.49,29.7,3.26,0,12,6305250,517,44,11,356.39,908,857.91,72
2020/7/31 14:25,美团,8491999,蛙小辣火锅杯（宝山店）,2020/7/29,1.33,80,791,60,5.8,0.15,52.61,18.26,2.01,0,15,5125208,339,42,15,273.93,1130,789.09,102
2020/8/9 14:29,美团,8491999,蛙小辣火锅杯（宝山店）,2020/8/8,1.49,65.54,842,44,5.43,0.16,49.53,14.94,1.64,0,17,5442497,755,60,17,254.05,1597,841.93,104
2020/9/16 14:19,美团,8491999,蛙小辣火锅杯（宝山店）,2020/9/15,1.37,49.31,484,36,7.31,0.17,58.85,23.37,2.9,0,16,7083749,582,58,16,373.99,1066,941.66,94
2020/8/2 14:29,美团,8491999,蛙小辣火锅杯（宝山店）,2020/8/1,1.33,80,823,60,7.11,0.17,54.78,20.56,2.67,0,19,5218557,446,44,18,390.55,1269,1040.8,104
2020/9/15 14:20,美团,8491999,蛙小辣火锅杯（宝山店）,2020/9/14,1.36,43.58,423,32,6.55,0.18,50.56,17.58,2.28,0,12,7029500,532,36,12,211,955,606.69,68
2020/9/5 14:30,美团,8491999,蛙小辣火锅杯（宝山店）,2020/9/4,1.31,35.46,306,27,8,0.18,59.79,24.82,3.32,0,14,6513296,494,47,13,347.51,800,837.02,74
2020/8/28 14:26,美团,8491999,蛙小辣火锅杯（宝山店）,2020/8/26,1.38,42.84,519,31,6.68,0.18,51.43,17.87,2.32,0,15,6112167,535,47,14,268.03,1054,771.47,78
2020/9/7 14:31,美团,8491999,蛙小辣火锅杯（宝山店）,2020/9/6,1.35,49.79,507,37,10.01,0.18,74.52,31.48,4.23,0,15,6617069,535,46,15,472.13,1042,1117.79,83
2020/9/18 14:20,美团,8491999,蛙小辣火锅杯（宝山店）,2020/9/17,1.39,45.76,541,33,7.2,0.18,55.53,21.06,2.73,0,16,7185678,588,56,16,336.94,1129,888.52,89
2020/8/20 14:28,美团,8491999,蛙小辣火锅杯（宝山店）,2020/8/19,1.38,80,724,58,7.2,0.18,56.47,20.84,2.66,0,19,5827076,388,50,19,396,1112,1072.98,108
2020/8/3 14:28,美团,8491999,蛙小辣火锅杯（宝山店）,2020/8/2,1.36,80,753,59,7.1,0.18,54.11,19.39,2.54,0,21,5250461,497,59,21,407.2,1250,1136.29,118
2020/8/23 14:27,美团,8491999,蛙小辣火锅杯（宝山店）,2020/8/22,1.47,66.13,719,45,6.36,0.18,50.8,18.34,2.3,0,24,5931401,721,80,23,440.2,1440,1219.2,125
2020/9/24 14:21,美团,8491999,蛙小辣火锅杯（宝山店）,2020/9/23,1.47,13.23,210,9,6.32,0.19,48.02,16.64,2.19,0,6,7521831,187,22,6,99.85,397,288.11,31
2020/8/8 14:29,美团,8491999,蛙小辣火锅杯（宝山店）,2020/8/7,1.51,63.48,823,42,6.96,0.19,54.56,19.54,2.49,0,21,5408540,598,67,21,410.37,1421,1145.82,109
2020/8/19 14:33,美团,8491999,蛙小辣火锅杯（宝山店）,2020/8/18,1.43,60,550,42,7.43,0.2,54.34,19.57,2.68,0,17,5793389,417,45,17,332.63,967,923.86,87
2020/8/16 14:28,美团,8491999,蛙小辣火锅杯（宝山店）,2020/8/15,1.44,76.33,904,53,7.26,0.2,51.79,18.86,2.64,0,22,5682610,563,56,22,414.91,1467,1139.35,109
2020/7/31 14:16,美团,8491999,蛙小辣火锅杯（宝山店）,2020/7/26,1.57,80,653,51,7.04,0.2,54.75,20.43,2.63,0,22,5083885,487,58,22,449.36,1140,1204.41,109
2020/9/22 14:19,美团,8491999,蛙小辣火锅杯（宝山店）,2020/9/21,1.28,12.79,226,10,9.11,0.21,55.36,21.09,3.47,0,12,7403604,424,47,12,253.06,650,664.34,57
2020/9/4 14:30,美团,8491999,蛙小辣火锅杯（宝山店）,2020/9/3,1.4,19.61,232,14,7.95,0.21,54.1,19.12,2.81,0,14,6462602,597,54,14,267.61,829,757.38,68
2020/8/21 14:28,美团,8491999,蛙小辣火锅杯（宝山店）,2020/8/20,1.33,62.64,617,47,8.52,0.21,54.27,20.37,3.2,0,18,5863725,571,39,18,366.67,1188,976.94,86
2020/8/28 14:29,美团,8491999,蛙小辣火锅杯（宝山店）,2020/8/27,1.36,47.74,472,35,8.57,0.21,54.53,20.91,3.29,0,19,6115167,553,49,18,397.33,1025,1036.15,84
2020/8/18 14:32,美团,8491999,蛙小辣火锅杯（宝山店）,2020/8/17,1.45,77.05,696,53,7.49,0.21,51.56,18.79,2.73,0,19,5757279,383,37,19,357.04,1079,979.64,90
2020/8/5 14:26,美团,8491999,蛙小辣火锅杯（宝山店）,2020/8/3,1.33,66.3,900,50,8.11,0.21,51.61,18.85,2.96,0,21,5303813,234,46,20,395.83,1134,1083.77,96
2020/8/10 14:29,美团,8491999,蛙小辣火锅杯（宝山店）,2020/8/9,1.4,80,732,57,8.02,0.21,54.12,18.78,2.78,0,27,5473558,703,68,26,506.93,1435,1461.14,125
2020/7/15 14:24,美团,8491999,蛙小辣火锅杯（宝山店）,2020/7/14,1.56,50,328,32,8.4,0.22,59.76,21.09,2.96,0,18,4632797,495,50,18,379.63,823,1075.7,82
2020/8/28 14:22,美团,8491999,蛙小辣火锅杯（宝山店）,2020/8/25,1.39,45.74,571,33,8.23,0.22,52.84,19.03,2.96,0,19,6101418,567,55,19,361.58,1138,1003.88,88
